136,2014-09-18 14:22:28,2014-09-18 14:09:15,2014-09-18 14:22:28,194.176.105.135,,2,,A6,,0,,,,,,,,1,,,,,4,I can access many networked and wireless devices on the wards. These provide access to the clinical record though internet only directly available from networked PCs. Reality is this is not an issue.,SQ001,SQ003,SQ001,SQ003,SQ001,SQ001,SQ001,SQ001,SQ003,-oth-,"WiFi only available for free in certain key areas e.g. dialysis suite, dining room.",,"I am really keen on ensuring good WiFi network coverage for clinical use. We have wifi phones and other wireless devices but there are still occasional issues with the science of WiFi. You can tell and show me that ward areas have good coverage but I can demo that I lose it regularly in certain areas. Newer technologies will no doubt help but the wireless bands are increasingly being used by more devices. So for me clinical use with provided devices is first priority.
I probably belong in the cynical camp - if I have medical colleagues on the ward then I want them looking at the patient not their emails during a ward round. My anaesthetic colleagues - I do not want them looking at their emails, scanning the internet or completing mandatory training while responsible for a patient in theatre.",792.5,,,,,,,,,,,
1004,2014-09-19 17:17:57,2014-09-19 17:15:48,2014-09-19 17:17:57,194.176.105.150,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,1,1,,,,1,1,,,,,,1,,SQ001,SQ001,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ003,1,,TQ2 7AA,,128.72,,,,,,,,,,,
140,2014-09-18 14:20:13,2014-09-18 14:12:59,2014-09-18 14:20:13,194.176.105.147,,2,,A6,,0,,,,,,,,1,,,,,1,We have glucometers from which results could be instantly uploaded  and the devices could be tracked via WiFi but is not permitted,SQ001,SQ001,SQ001,SQ001,SQ003,SQ003,SQ001,SQ003,SQ001,-oth-,WE have WiFi but don't who it's for,WC1N 3JH,WiFi shoudl be freely available to staff and visitors,433.18,,,,,,,,,,,
141,2014-09-18 14:19:14,2014-09-18 14:15:15,2014-09-18 14:19:14,176.35.234.193,,1,,A1,,0,,,,,,,,,1,,1,,1,,SQ001,SQ002,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,,-oth-,not available,w6 7bl,,239.93,,,,,,,,,,,
1006,2014-09-19 18:01:15,2014-09-19 17:58:42,2014-09-19 18:01:15,82.13.97.11,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,1,,1,,,1,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,5,,W12 0HS,Near universally terrible. Would be great to have more accessible and available WiFi.,153.22,,,,,,,,,,,
1007,2014-09-19 18:08:51,2014-09-19 18:05:02,2014-09-19 18:08:51,92.40.249.242,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,1,,,,,1,,SQ002,SQ003,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,5,,Po6 3ly,,229.55,,,,,,,,,,,
1008,2014-09-19 20:49:29,2014-09-19 20:46:54,2014-09-19 20:49:29,86.153.16.36,http://bawmedical.co.uk/lime/index.php/696915/lang-en,1,,A1,,1,1,,,,,1,1,,,,,,1,,SQ001,SQ001,SQ003,SQ001,SQ001,SQ001,SQ001,SQ003,SQ001,5,,CW10 9BE,,153.6,,,,,,,,,,,
152,2014-09-18 14:23:39,2014-09-18 14:21:41,2014-09-18 14:23:39,194.176.105.141,,2,,-oth-,librarian,1,,1,,,,,,,,,,,1,i would be able to use a range of devices anywhere in the hospital rathe than the trust owned devices which are old and slow.,SQ002,SQ002,SQ002,SQ002,,SQ003,SQ003,SQ003,SQ002,-oth-,,bh15,,118.32,,,,,,,,,,,
154,2014-09-18 14:24:15,2014-09-18 14:22:44,2014-09-18 14:24:15,194.176.105.135,,2,,A6,,1,,1,,,,,,,,,,,1,,SQ001,SQ002,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,4,,,,90.68,,,,,,,,,,,
1010,2014-09-19 21:07:27,2014-09-19 21:04:41,2014-09-19 21:07:27,90.205.185.156,http://bawmedical.co.uk/lime/index.php/696915,2,,A5,,1,1,1,1,,1,1,,,,,,,1,,SQ001,SQ001,SQ002,SQ001,SQ003,SQ003,SQ003,SQ003,SQ001,5,,m6 8hd,"Free wifi access should be available for all staff, patients and visitors.",166.44,,,,,,,,,,,
1208,2014-09-24 17:30:39,2014-09-24 17:20:09,2014-09-24 17:30:39,94.194.172.104,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,1,,1,,,1,,,,,,,1,,SQ001,SQ001,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ003,4,,,If WiFi were available in every hospital for staff there are a lot of extra services that could be used that would enhance clinical work and patient care. ,630.51,,,,,,,,,,,
156,2014-09-18 14:31:43,2014-09-18 14:24:04,2014-09-18 14:31:43,194.176.105.150,,2,,A3,,1,,1,1,,,,,,,,,,1,"The current encrypted wifi system is heavily restricted due to the patient data that can be accessed. All mobile devices (laptops, tablets) must be encrypted before use and thus visitors or most staff are restricted from accessing information if this hasn't been enabled.",SQ001,SQ002,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ002,2,,WV10 0QP,There are two WiFi systems in use; an ecrypted system that staff can access with permission and an open system for patients. However staff do not have access to the open system for personal e-mails or social media access. This system is alo limited in its geographical availability on the hospital site.,459.04,,,,,,,,,,,
158,2014-09-18 14:52:57,2014-09-18 14:24:17,2014-09-18 14:52:57,195.195.244.38,http://www.google.com/url?q=http%3A%2F%2Fbit.ly%2F1sneR2w&sa=D&sntz=1&usg=AFQjCNGs2NJSTFm8Dzx-755C0K0_KDuiew,4,,A3,,1,,,,,1,,,,,,,,3,,SQ001,SQ001,SQ003,SQ001,SQ003,SQ003,SQ003,SQ003,SQ001,2,,NW3 5BA,,1720.37,,,,,,,,,,,
1012,2014-09-19 21:27:39,2014-09-19 21:24:27,2014-09-19 21:27:39,90.200.229.98,http://bawmedical.co.uk/lime/index.php/696915/lang-en,1,,A1,,0,,,,,,,,,,1,,,1,,SQ001,SQ002,SQ001,SQ002,SQ001,SQ001,SQ001,SQ001,SQ001,5,,LA2 7JP,The need for WiFi access is role and location dependent.  Like anything else there must be a reasonable business case.  Where the business case is satisfactory WiFi access should be available.,192.91,,,,,,,,,,,
161,2014-09-18 14:36:56,2014-09-18 14:25:00,2014-09-18 14:36:56,194.176.105.144,http://www.google.com/url?q=http%3A%2F%2Fbit.ly%2F1sneR2w&sa=D&sntz=1&usg=AFQjCNGs2NJSTFm8Dzx-755C0K0_KDuiew,4,,A4,,0,,,,,,,,1,,,,The wifi provided is so poor that no-one can use it.,2,It could help clinicians with their own devices but isn't relevant otherwise to my immediate area of work.,SQ001,SQ001,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,-oth-,No patient/visitor wifi,DH15RD,"If it is offered it has to be strong, reliable, and thoroughly tested for 'dead spots'. Just having wifi doesn't mean that everyone can use it - and a weak signal is sometimes worse than no signal at all.",715.64,,,,,,,,,,,
164,2014-09-18 14:30:57,2014-09-18 14:26:39,2014-09-18 14:30:57,163.160.107.179,http://www.google.com/url?q=http%3A%2F%2Fbit.ly%2F1sneR2w&sa=D&sntz=1&usg=AFQjCNGs2NJSTFm8Dzx-755C0K0_KDuiew,2,,-oth-,Library service manager,0,,,,,,,,,,,,Trust WIFI is available for Trust devices BUT the WIFI infrastructure is not installed in my building,1,,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,-oth-,Nil,,,258.58,,,,,,,,,,,
165,2014-09-18 14:29:56,2014-09-18 14:27:15,2014-09-18 14:29:56,194.176.105.135,,2,,A6,,1,1,,,,,,1,,,,,,1,,SQ001,SQ002,SQ001,SQ001,SQ003,SQ001,SQ001,SQ001,SQ001,2,,BN21 2UD,,161.28,,,,,,,,,,,
1207,2014-09-24 17:20:27,2014-09-24 17:13:52,2014-09-24 17:20:27,86.12.190.4,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,1,1,1,,,1,1,,,,,,1,,SQ002,,,SQ002,SQ002,,SQ002,SQ002,,1,,CH49 5PE,"I am office based and have Internet access from my desktop, which I use most of the time. My Trust has trialled BYOD tablet access to the main hospital network, which I have used, as well as offering staff/patients/visitors free WiFi access. When I go to an MDT at a neighbouring trust, WiFi access from my laptop/tablet is impossible (or so I have been told).",395.48,,,,,,,,,,,
174,2014-09-18 14:40:19,2014-09-18 14:30:40,2014-09-18 14:40:19,194.176.105.132,,2,,A4,,1,,1,1,,,1,1,,,,,,1,,SQ001,SQ003,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,-oth-,Wi-Fi is unavailable,HA1 3UJ,"Wi-Fi in my Trust is restricted to those with Trust-allocated devices which are few in number. Actual coverage is good, though slow at times. Many healthcare professionals and students of various types want to legitimately use Wi-Fi but cannot. Similarly, it is not unreasonable for patients, who may be in hospital for some time, to be able to use their own laptops.",579.77,,,,,,,,,,,
922,2014-09-19 13:52:18,2014-09-19 13:50:44,2014-09-19 13:52:18,194.176.105.138,,4,,A4,,0,,,,,,,,1,,,,,2,,SQ001,SQ003,SQ001,SQ001,SQ003,SQ003,SQ003,SQ001,SQ003,4,,NE3 3XT,,93.78,,,,,,,,,,,
177,2014-09-18 14:38:02,2014-09-18 14:31:34,2014-09-18 14:38:02,194.176.105.141,,2,,A4,,1,,1,1,,,1,1,,,,,,2,,SQ003,SQ001,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,3,,Po30 5TG,"We havew free WiFi in the hospital for staff, but it is very unreliable - you keep losing the internet while on web-pages.",388.69,,,,,,,,,,,
1035,2014-09-21 00:49:07,2014-09-21 00:46:47,2014-09-21 00:49:07,86.163.49.70,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A6,,0,,,,,,,,1,,,,,1,because patients and their relatives are constantly asking for it.,SQ002,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,5,,W2,,139.88,,,,,,,,,,,
1034,2014-09-20 22:19:15,2014-09-20 22:16:45,2014-09-20 22:19:15,77.97.110.101,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,1,,,,,1,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,SQ002,5,,dd5,,148.87,,,,,,,,,,,
184,2014-09-18 14:40:51,2014-09-18 14:37:28,2014-09-18 14:40:51,194.176.105.150,,2,,-oth-,library,1,1,1,1,,,1,,,,,,,2,question's not relevant; it's available,SQ001,SQ001,SQ001,SQ001,,,,,SQ001,4,,TQ7,,203.41,,,,,,,,,,,
917,2014-09-19 13:49:42,2014-09-19 13:48:15,2014-09-19 13:49:42,176.35.234.193,http://t.co/fJWFfM2Z7Y,1,,A1,,0,,,,,,,,,,1,,,2,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,5,,LN2 2RS,,87.56,,,,,,,,,,,
187,2014-09-18 14:39:44,2014-09-18 14:38:26,2014-09-18 14:39:44,194.176.105.150,,2,,A1,,0,,,,,,,,,,,,,1,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,4,,g40sf,,78.98,,,,,,,,,,,
916,2014-09-19 14:00:02,2014-09-19 13:48:12,2014-09-19 14:00:02,194.176.105.150,,-oth-,Combined provider,-oth-,Health Informatics/CSO,1,,1,,,,1,1,,,,,,1,,SQ001,SQ002,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ002,-oth-,WiFi is available for official visitors to the organisation,DH1 5TW DL3 6HX DH1 1TW,,710.95,,,,,,,,,,,
915,2014-09-19 13:49:49,2014-09-19 13:46:39,2014-09-19 13:49:49,194.176.105.141,http://moss/Pages/Default.aspx,2,,A4,,1,1,,1,,,1,,,,,,,4,,SQ003,SQ001,SQ001,SQ001,SQ003,SQ003,SQ001,SQ001,SQ001,2,,SL5 8AA,,190.22,,,,,,,,,,,
1032,2014-09-20 17:22:35,2014-09-20 17:19:32,2014-09-20 17:22:35,92.31.189.81,http://bawmedical.co.uk/lime/index.php/696915/lang-en,1,,A1,,0,,,,,,,,,,1,,,1,,SQ001,SQ001,SQ003,SQ001,SQ003,SQ001,SQ001,SQ001,SQ001,5,,Sk14 1jy,,183.18,,,,,,,,,,,
1031,2014-09-20 17:10:39,2014-09-20 17:08:24,2014-09-20 17:10:39,109.149.187.23,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A6,,1,,1,,,1,1,,,,,,,2,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,SQ001,SQ001,SQ003,2,,pl68dh,,134.21,,,,,,,,,,,
910,2014-09-19 13:40:18,2014-09-19 13:39:21,2014-09-19 13:40:18,194.176.105.150,http://moss/Pages/Default.aspx,2,,A1,,1,,,1,,,,,,,,,,1,,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ001,2,,,,57.77,,,,,,,,,,,
1536,,2014-10-24 10:07:33,2014-10-24 10:07:33,195.225.189.243,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
1030,2014-09-20 16:07:09,2014-09-20 16:03:51,2014-09-20 16:07:09,82.27.106.4,http://bawmedical.co.uk/lime/index.php/696915/lang-en,1,,A1,,0,,,,,,,,,,1,,,4,Desktop connection for GP adequate but would be great to be able to access on personal device. ,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ002,4,,ST6,,196.28,,,,,,,,,,,
907,2014-09-19 14:44:13,2014-09-19 13:37:10,2014-09-19 14:44:12,194.176.105.138,,2,,-oth-,Clincical Governcance,1,,1,1,,,1,,,,,,,1,Not involved directly with patietnes but this is what clinical staff tell me,SQ003,SQ003,SQ001,SQ001,SQ001,SQ003,SQ003,SQ001,SQ002,5,,NE3 3XT,Survey shoul not just be about place of work - most of our staff are community based - access to Wifi is as important for them ,3893.77,,,,,,,,,,,
1205,2014-09-24 16:56:51,2014-09-24 16:55:33,2014-09-24 16:56:51,194.176.105.150,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,1,,,,,1,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,5,,TS4 3BW,,78.13,,,,,,,,,,,
203,2014-09-18 14:53:53,2014-09-18 14:47:38,2014-09-18 14:53:51,194.176.105.132,,2,,A3,,0,,,,,,,,,,,,Wifi is in the process of being installed currently,2,"We generally deal ambulatory, students, nurses and othe professionals",SQ001,SQ002,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ001,-oth-,Free if in the restaurant. Non existant elsewhere. Being installed.,EX31 4JB,WiFi has been a long time coming. But it is being delivered by an excellent band of network people and outside contractors. They are giving it a good shot and are doing well.,375.83,,,,,,,,,,,
204,2014-09-18 14:58:12,2014-09-18 14:47:40,2014-09-18 14:58:12,194.176.105.141,,2,,A4,,1,1,1,1,,1,,,,,,,,1,"We provide access to WIFI to library members to use while they are in the library via a commercial service. WIFIspark. The library pays for a subscription for 10 concurrent users across two libraries. Library users can connect to this with any device. 
The Trust WiFi allows to connect to it with Trust devices such as iPads and laptops. 
",SQ001,SQ002,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ001,3,,SM5 1AA,,631.41,,,,,,,,,,,
903,2014-09-19 13:26:05,2014-09-19 13:21:17,2014-09-19 13:26:05,194.176.105.150,http://moss/Pages/Default.aspx,2,,A3,,1,1,1,,,,1,,,,,,,1,No direct patient care but better WiFi connectivity would enable the better use of encrypted electronic devices and improve efficiency.  We have some access but thi is oftne limited and drops out frequently IT are working on it but it is s slow progress,SQ001,SQ003,SQ001,SQ001,SQ002,SQ003,SQ002,SQ002,SQ003,1,,,Wifi access is a great thing but connectivity needs to be good too,288.18,,,,,,,,,,,
1537,,2014-10-24 10:07:36,2014-10-24 10:07:36,92.27.39.231,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
1028,2014-09-20 12:44:44,2014-09-20 12:41:08,2014-09-20 12:44:44,194.176.105.150,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A2,,1,,,,,,1,,,,,,,1,,SQ001,,SQ001,SQ001,,SQ002,SQ001,SQ001,SQ003,3,,,,209.42,,,,,,,,,,,
1538,2014-10-24 10:28:05,2014-10-24 10:25:05,2014-10-24 10:28:05,161.17.0.1,http://bawmedical.co.uk/lime/index.php/696915,2,,A5,,1,1,,,,1,1,,,,,,,2,,SQ003,SQ001,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,2,,SE1 9RT,,180.33,,,,,,,,,,,
220,2014-09-18 14:55:59,2014-09-18 14:54:16,2014-09-18 14:55:59,193.61.118.250,http://www.google.com/url?q=http%3A%2F%2Fbit.ly%2F1sneR2w&sa=D&sntz=1&usg=AFQjCNGs2NJSTFm8Dzx-755C0K0_KDuiew,2,,A4,,1,,1,,,,1,1,,,,,,1,,SQ001,SQ003,SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,SQ001,2,,,,103.33,,,,,,,,,,,
223,2014-09-18 15:02:49,2014-09-18 14:56:42,2014-09-18 15:02:49,Invalid,,2,,-oth-,Librarian,0,,,,,,,,1,,,,,2,,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,4,,S60 2UD,,367.7,,,,,,,,,,,
225,2014-09-18 14:59:40,2014-09-18 14:57:05,2014-09-18 14:59:40,194.176.105.135,,2,,A4,,1,1,1,1,,,1,1,,,,,,3,,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,2,,,,155.99,,,,,,,,,,,
227,2014-09-18 15:03:43,2014-09-18 14:57:41,2014-09-18 15:03:43,194.176.105.150,,2,,A3,,1,1,,,,1,,,,,,,,2,I do not have patient contact in my day to day work,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,4,,SE18,,362.87,,,,,,,,,,,
231,2014-09-18 15:06:25,2014-09-18 15:05:20,2014-09-18 15:06:25,213.219.53.70,,1,,A3,,1,,1,1,,1,1,,,,,,,1,,SQ002,SQ002,SQ002,SQ002,,,,,,2,,,,65.47,,,,,,,,,,,
232,2014-09-18 15:11:03,2014-09-18 15:06:51,2014-09-18 15:11:03,194.176.105.150,,2,,A4,,1,,,,,1,,,,,,,,4,,SQ003,SQ003,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,1,,SL2 4HL,,251.36,,,,,,,,,,,
233,2014-09-18 15:10:39,2014-09-18 15:07:55,2014-09-18 15:10:39,194.176.105.138,,2,,-oth-,Librarian,0,,,,,,,,1,,,,,1,,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,4,,,,164.95,,,,,,,,,,,
1024,2014-09-20 08:14:23,2014-09-20 08:10:02,2014-09-20 08:14:23,86.176.33.130,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,,1,1,,,,,,,,,,1,,SQ002,SQ003,SQ001,SQ001,SQ001,SQ001,SQ001,SQ002,SQ003,5,,So16 6yd,"We used to be able to get wifi access for patients in the hospital. This was enormously helpful for those with complex problems or people who were staying in for a long time.
For pain management we used to be able to access them various apps and tools that would help them in hospital . This was stopped over fears of security. We know can't help people with their difficult to manage pain nearly as well. ",260.63,,,,,,,,,,,
235,2014-09-18 15:14:54,2014-09-18 15:12:14,2014-09-18 15:14:54,62.255.241.85,,2,,A6,,1,,1,,,,,1,,,,,,1,Being able,SQ002,SQ003,SQ001,SQ001,SQ001,SQ003,SQ001,SQ001,SQ003,4,,rg1 5an,,159.83,,,,,,,,,,,
892,2014-09-19 13:08:33,2014-09-19 13:02:57,2014-09-19 13:08:33,194.176.105.150,http://moss/Pages/Default.aspx,2,,A6,,1,1,,1,,1,1,,,,,,,1,"I can not always get wofi access at work as the signal is not very strong in some areas. But when I can connect, it does definitely improve the care",SQ001,SQ003,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,2,,sl2 4hl,the signal is not strong enough to cover all areas of the hospital site. This must improve if our employers want us to improve care. ,335.93,,,,,,,,,,,
239,2014-09-18 16:08:32,2014-09-18 15:17:49,2014-09-18 16:08:32,194.176.105.150,,2,,A1,,0,,,,,,,,1,,,,,2,,SQ002,SQ001,SQ002,SQ001,SQ002,SQ001,SQ001,SQ002,SQ003,4,,SP^ 3NL,,3043.07,,,,,,,,,,,
885,2014-09-19 13:00:02,2014-09-19 12:57:35,2014-09-19 13:00:02,194.176.105.141,http://moss/Pages/Default.aspx,2,,A2,,1,1,,,,,1,,,,,,,4,,SQ001,SQ001,SQ001,SQ001,SQ003,SQ001,SQ001,SQ003,SQ001,2,,,,147.25,,,,,,,,,,,
884,2014-09-19 12:59:31,2014-09-19 12:56:06,2014-09-19 12:59:31,82.1.9.168,http://t.co/fJWFfM2Z7Y,1,,A1,,0,,,,,,,,,,1,,,1,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,5,,bb9 7sr,I see the biggest benefit being the opportunity to promote self care and recruit patients to the concept that they can play a more active roll in managing their long term condition . We have lots of health info available online. Wouldnt it be so much easier to give an information prescription if the patient could access the info whilst they are in the GP surgery ? @stuartberry1 ,204.31,,,,,,,,,,,
882,2014-09-19 13:22:54,2014-09-19 12:51:04,2014-09-19 13:22:54,194.176.105.150,http://moss/Pages/Default.aspx,2,,A5,,1,1,1,1,,1,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ002,SQ001,2,,SL24HL,Staff and patients both benefit from it.,1910.87,,,,,,,,,,,
1023,2014-09-20 08:07:52,2014-09-20 07:57:31,2014-09-20 08:07:52,86.160.7.94,http://bawmedical.co.uk/lime/index.php/696915/lang-en,-oth-,Area Team,A6,,1,1,,1,,,1,,,,,,,1,I can access WiFi on my own lap top but it is hit and miss. it only works 50% of the time,SQ001,SQ001,SQ002,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,5,,PR2 8DY,"If I was a patient I would put access to a reliable WiFi as very important. Being able to access my email and communicate with the outside world would aid my recovery. Also hospitals have a reputation for long waits in out patients, to be able to access WiFi would mean that waiting time was not wasted time",620.83,,,,,,,,,,,
1022,2014-09-20 07:59:39,2014-09-20 07:55:14,2014-09-20 07:59:39,86.1.42.234,http://bawmedical.co.uk/lime/index.php/696915/lang-en,3,,A6,,1,,1,,,,1,,,,,,,1,,SQ001,SQ001,SQ002,SQ001,SQ002,SQ003,SQ002,SQ003,SQ001,2,,Cb61dn,"This just for my patients in my clinic, not the whole hospital, i pay for a Bt broadband connection, it's not provided by my employer, but it means my own team are all connected, and my patients too",264.2,,,,,,,,,,,
267,2014-09-18 15:27:36,2014-09-18 15:25:44,2014-09-18 15:27:36,82.33.242.34,,2,,A1,,0,,,,,,,,1,,,1,upcoming access is promised,1,,,,,,,,,,,2,,BS10 5NB,,112.15,,,,,,,,,,,
876,2014-09-19 12:48:10,2014-09-19 12:45:15,2014-09-19 12:48:10,194.176.105.150,http://moss/Pages/Default.aspx,2,,A2,,1,,,,,,1,,,,,,,1,"without access to wifi, i could not do my job",SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,SQ001,SQ001,SQ001,1,,SL2 4HL,,174.88,,,,,,,,,,,
1021,2014-09-20 06:56:45,2014-09-20 06:45:09,2014-09-20 06:56:45,86.184.65.32,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,-oth-,head bms,0,,,,,,,,1,,,,,2,"Currently, 2 wifi, clinical and devices. rest is wired network - saturated and costs a fortune for additional ports. wifi could save money, increase flexibility, but also be a distraction without adequate controls.",SQ001,SQ001,SQ001,SQ001,SQ003,SQ003,SQ002,SQ001,SQ003,5,,bt41 2rl,extends connectivity using personal devices at low cost but security could be a problem.,695.61,,,,,,,,,,,
1201,2014-09-24 16:51:47,2014-09-24 16:46:09,2014-09-24 16:51:47,86.166.77.179,http://bawmedical.co.uk/lime/index.php/696915/lang-enPlease,2,,A2,,0,,,,,,,,,,,,staff & patients have to pay for wifi,2,,SQ001,SQ003,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,3,,DE13 0RB,patients often comment that they would like free wifi,338.74,,,,,,,,,,,
1200,2014-09-24 16:48:45,2014-09-24 16:45:58,2014-09-24 16:48:45,62.255.241.85,http://bawmedical.co.uk/lime/index.php/696915,1,,A4,,0,,,,,,,,,,1,,,4,,,,SQ002,SQ002,SQ002,,,SQ002,,2,,rg1 5bs,,166.68,,,,,,,,,,,
1018,2014-09-20 02:28:16,2014-09-20 02:24:17,2014-09-20 02:28:16,194.176.105.150,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A2,,1,,,1,,,1,,,,,,,2,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,1,,SL24HL,,238.42,,,,,,,,,,,
293,2014-09-18 15:40:28,2014-09-18 15:30:44,2014-09-18 15:40:28,194.176.105.135,http://www.google.com/url?q=http%3A%2F%2Fbit.ly%2F1sneR2w&sa=D&sntz=1&usg=AFQjCNGs2NJSTFm8Dzx-755C0K0_KDuiew,4,,-oth-,Librarian and electronic services officer,0,,,,,,,,1,,,,The mobile data signal is very poor,4,"I do not provide care.  There should be that option in the survey, but I provide information to care givers.  Lack of wifi impacts on access to online books that they might otherwise access on their mobile devices, especially placement students and junior doctors.",SQ002,,,,,,,,SQ002,-oth-,"I believe wifi is available to patients off our N3 spine, quarantined from the staff system. I am not sure if it is charged",TS4 3AF,"The wifi should be provided away from N3 networks which are already overused.  A private supplier should be chosen with free access to staff, visitors, patients and placement students.  If a supplier such as BT (with btfon) or the Cloud were to be chosen users would already have logins which would facilitate use of the resources and may allow a reduction in provision costs. ",583.92,,,,,,,,,,,
294,2014-09-18 15:34:12,2014-09-18 15:31:21,2014-09-18 15:34:12,Invalid,,2,,A6,,1,1,,,,,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ002,SQ003,SQ002,SQ003,SQ003,4,,M13 9WL,,171.14,,,,,,,,,,,
866,2014-09-19 12:39:22,2014-09-19 12:31:45,2014-09-19 12:39:22,194.176.105.150,http://moss/Pages/Default.aspx,2,,A1,,1,1,1,,,,1,1,,,,,,1,"Does, not would",SQ001,SQ001,SQ001,SQ001,SQ002,SQ001,SQ001,SQ001,SQ001,2,,SL2 4HL,"There are two WiFi networks at this hospital:  free open-access ""visitor"" network which anyone can log on to.  And closed hospital network giving access to patient details, password protected only accessible from a Trust supplied device.  Therefore questions above are bit difficult to answer",456.72,,,,,,,,,,,
865,2014-09-19 12:33:22,2014-09-19 12:28:34,2014-09-19 12:33:22,194.176.105.153,,4,,A3,,1,,1,,,,1,,,,,,,1,"As a library and knowledge professional I read ""customers"" or ""service users"" in place of patients but yes as at present we have to run laptops from a separate MiFi device via EE at certain locations in order to provide training on HDAS information searching.",SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,5,,LS2 9LN,Access is becoming an expectation particularly for younger patients and new staff or students on placement who take it as a given within the Higher education environment.  As usual the NHS is lagging behind but needs to catch up now.,287.19,,,,,,,,,,,
864,2014-09-19 12:33:28,2014-09-19 12:26:45,2014-09-19 12:33:28,10.64.129.64,,2,,A3,,1,,1,,,,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,5,,,"Not sure what your questionnaire is trying to get at. 
Are you looking for the ability of staff to do their tesco shop whilst at work or to have agile access to the apps they need where they need them
it is a confusing and poorly structured survey ",403.02,,,,,,,,,,,
